p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.8085103303771e-174	0.919003276541556	0.777	0.14	5.95797381486198e-170	Tex-early-prolif	Rad51ap1
1.83040598239587e-172	0.697779176641514	0.699	0.11	3.88302325105461e-168	Tex-early-prolif	Ska1
1.86106011445785e-172	1.68278783153269	0.828	0.175	3.94805292681087e-168	Tex-early-prolif	Rrm2
6.988009879561e-171	0.538781995881301	0.609	0.082	1.48243641585007e-166	Tex-early-prolif	Cdca5
3.47791292267781e-170	0.805614848409415	0.707	0.119	7.3780444741687e-166	Tex-early-prolif	Kif22
1.01644324065257e-169	1.01713758065635	0.711	0.119	2.15628269072035e-165	Tex-early-prolif	Kif23
2.64906074086269e-169	0.741171255076828	0.668	0.105	5.61971745566612e-165	Tex-early-prolif	Depdc1a
2.30810125308646e-167	0.681471015109854	0.598	0.08	4.89640599829763e-163	Tex-early-prolif	Pimreg
3.24131673776605e-163	0.696526126048648	0.695	0.118	6.87612932749691e-159	Tex-early-prolif	Cdca2
1.9101990115984e-162	1.10226239088235	0.824	0.179	4.05229618320483e-158	Tex-early-prolif	Asf1b
2.8637281151637e-162	2.16063484216886	0.773	0.159	6.07511282350828e-158	Tex-early-prolif	Cenpf
4.09836321558526e-162	0.61382421719221	0.617	0.089	8.69426772554257e-158	Tex-early-prolif	Ttk
2.7122980238421e-161	0.498694811165623	0.531	0.066	5.75386902777863e-157	Tex-early-prolif	E2f7
5.26888576995845e-161	1.46907372240943	0.828	0.185	1.11774142723899e-156	Tex-early-prolif	Tpx2
6.4672351207616e-161	1.72974395304797	0.805	0.162	1.37195925851837e-156	Tex-early-prolif	Hist1h2an
4.55324803094096e-160	0.821935991451661	0.617	0.092	9.65926037283816e-156	Tex-early-prolif	Plk1
2.05435841178037e-158	0.904025188412684	0.734	0.133	4.35811593475088e-154	Tex-early-prolif	Cep55
6.14693555336029e-157	0.352897397751312	0.488	0.055	1.30401090828985e-152	Tex-early-prolif	Espl1
1.87700758066429e-155	1.22543334496249	0.695	0.127	3.98188388162122e-151	Tex-early-prolif	Aspm
9.61823873938153e-155	1.51526146841162	0.75	0.138	2.0404131661724e-150	Tex-early-prolif	H2ac4
1.90432399071613e-154	0.658269315493335	0.582	0.084	4.0398329139052e-150	Tex-early-prolif	Anln
2.16838442086181e-152	0.540849896183663	0.602	0.091	4.60001071041625e-148	Tex-early-prolif	Kifc1
3.48042173271434e-152	1.94399163122887	0.805	0.175	7.3833666637802e-148	Tex-early-prolif	H3c3
5.91028759514388e-152	0.52909065115438	0.574	0.083	1.25380841043382e-147	Tex-early-prolif	Gen1
1.43156839215383e-151	1.38967367761667	0.855	0.212	3.03692918711513e-147	Tex-early-prolif	Cdca8
1.50597334932973e-150	1.89385894760814	0.84	0.227	3.19477186326809e-146	Tex-early-prolif	Prc1
1.39784310224013e-148	0.740824875990011	0.598	0.086	2.96538435709222e-144	Tex-early-prolif	H3c2
4.73775069601369e-148	1.02185928561031	0.82	0.195	1.00506643265234e-143	Tex-early-prolif	Tacc3
1.1157861317659e-147	0.761446183411442	0.672	0.122	2.36702869992817e-143	Tex-early-prolif	Brca1
4.36654340995739e-147	1.69628956048457	0.836	0.205	9.2631851898836e-143	Tex-early-prolif	Birc5
7.00101376239933e-147	1.07569743281393	0.816	0.203	1.48519505955539e-142	Tex-early-prolif	Ncapg2
9.59472130864985e-147	1.06594074635187	0.844	0.218	2.03542417841698e-142	Tex-early-prolif	Diaph3
1.6980546748473e-146	0.964464302614413	0.824	0.203	3.60225318722106e-142	Tex-early-prolif	Ncapd2
2.71873767897394e-146	0.709583210008881	0.691	0.129	5.76753011217532e-142	Tex-early-prolif	Brip1
9.60704530172653e-146	0.531455204923916	0.52	0.069	2.03803859030827e-141	Tex-early-prolif	Prr11
2.86004873022212e-145	0.573758275469228	0.52	0.069	6.06730737629321e-141	Tex-early-prolif	Nek2
3.67557453552924e-145	0.474061317488241	0.598	0.093	7.79736381967174e-141	Tex-early-prolif	Zwilch
4.76765763263568e-145	0.752467563418315	0.773	0.171	1.01141089018733e-140	Tex-early-prolif	Ncapg
1.0505704402998e-143	2.35998978069332	0.895	0.288	2.228680132052e-139	Tex-early-prolif	Pclaf
9.18307120173235e-142	2.1272160488732	0.844	0.215	1.9480967247355e-137	Tex-early-prolif	H1f5
3.7617126414992e-141	0.528553663805071	0.652	0.115	7.98009719767641e-137	Tex-early-prolif	Cenpp
1.21070553691692e-140	1.13469141371021	0.805	0.206	2.56839072601555e-136	Tex-early-prolif	Arhgap11a
1.22181317104234e-140	1.22717352750486	0.84	0.233	2.59195446104921e-136	Tex-early-prolif	Spc24
1.14071189656876e-139	0.81868546760172	0.746	0.159	2.41990621738097e-135	Tex-early-prolif	Ndc80
1.19432829795625e-139	0.917535063909519	0.629	0.105	2.53364805128438e-135	Tex-early-prolif	H2bc15
3.26572846908131e-138	0.423366761379552	0.547	0.08	6.92791637430909e-134	Tex-early-prolif	Ska3
7.24514804384863e-137	0.842572604326877	0.645	0.11	1.53698570602205e-132	Tex-early-prolif	H2bc3
3.9853080057486e-136	0.578028694943389	0.57	0.091	8.45443240339507e-132	Tex-early-prolif	Kif20a
5.4129505485976e-135	0.433876959967963	0.551	0.084	1.14830332937949e-130	Tex-early-prolif	Melk
4.92875476212758e-134	1.19463584742236	0.801	0.201	1.04558603523775e-129	Tex-early-prolif	Kif20b
1.13007980827059e-133	0.523182802631951	0.594	0.1	2.39735130526523e-129	Tex-early-prolif	Mcm10
2.89372258775454e-133	1.36864312494856	0.82	0.228	6.13874309766249e-129	Tex-early-prolif	Clspn
7.91972206210384e-133	1.03784753331881	0.746	0.175	1.68008983825471e-128	Tex-early-prolif	Cdca3
4.92946179082386e-132	1.48073125448278	0.781	0.19	1.04573602430537e-127	Tex-early-prolif	Cenpe
8.08466843402663e-132	0.826841646085736	0.746	0.167	1.71508156159441e-127	Tex-early-prolif	Rad51
6.37621545043942e-129	0.873494084846886	0.617	0.107	1.35265034565622e-124	Tex-early-prolif	H2bc14
8.18371283874528e-128	1.74191277306429	0.898	0.382	1.73609284161142e-123	Tex-early-prolif	Smc2
8.28546284141283e-128	0.403284564863676	0.52	0.078	1.75767808717732e-123	Tex-early-prolif	Spag5
5.030807697255e-127	0.311617967513821	0.391	0.043	1.06723554489568e-122	Tex-early-prolif	Kif18b
1.36649756464496e-126	2.25958704147399	0.934	0.426	2.89888793363782e-122	Tex-early-prolif	Mki67
1.30390297943203e-125	0.383376222187324	0.453	0.06	2.7660997805671e-121	Tex-early-prolif	Parpbp
4.16820023009197e-125	0.892591859821752	0.676	0.145	8.8424199681171e-121	Tex-early-prolif	Ckap2
1.67041709883216e-123	0.291118438720323	0.406	0.048	3.54362283346254e-119	Tex-early-prolif	Gtse1
8.76809212160787e-123	2.53784035890342	0.941	0.52	1.86006306267789e-118	Tex-early-prolif	Top2a
3.56143168272067e-122	1.02644589015376	0.762	0.199	7.55522117172364e-118	Tex-early-prolif	Dlgap5
4.54448248734023e-122	0.409013934868265	0.395	0.047	9.64066514864357e-118	Tex-early-prolif	Gas2l3
4.66961825585454e-122	0.535389446232274	0.566	0.1	9.90612816796981e-118	Tex-early-prolif	Ect2
5.96056206542825e-120	0.760828423366514	0.629	0.12	1.26447363655995e-115	Tex-early-prolif	H2ac15
1.18136263333701e-119	0.767872676583359	0.727	0.169	2.50614269036114e-115	Tex-early-prolif	Cenph
2.7809361760044e-119	0.560801195689976	0.582	0.108	5.89947800377574e-115	Tex-early-prolif	Cip2a
5.5370278258936e-119	0.528264153639389	0.504	0.079	1.17462508298507e-114	Tex-early-prolif	Kif2c
8.77919554564074e-119	0.339647820915058	0.473	0.069	1.86241854305223e-114	Tex-early-prolif	Eme1
1.00426795070874e-118	0.586327114392898	0.559	0.101	2.13045403063351e-114	Tex-early-prolif	Spdl1
3.39681857390944e-118	1.77616414013297	0.762	0.199	7.20601092269148e-114	Tex-early-prolif	Hist1h2ap
5.14410917429502e-116	0.650890216977063	0.746	0.184	1.09127132023495e-111	Tex-early-prolif	Cenpm
7.70598272936192e-115	2.11235848721618	0.914	0.416	1.63474717620684e-110	Tex-early-prolif	Stmn1
1.42060921713197e-114	0.302331964878917	0.438	0.061	3.01368039322376e-110	Tex-early-prolif	Cenpn
2.6004046433014e-114	1.17530724777058	0.836	0.26	5.5164984102996e-110	Tex-early-prolif	Cks1b
2.37656227672205e-113	1.19462888772827	0.879	0.351	5.04163921383816e-109	Tex-early-prolif	Incenp
3.9275433986214e-113	0.42456805131769	0.508	0.083	8.33189056583543e-109	Tex-early-prolif	Kntc1
1.51339550186219e-112	0.954502405864191	0.766	0.222	3.21051721765044e-108	Tex-early-prolif	Uhrf1
1.18960659117538e-111	0.465255260899154	0.527	0.094	2.52363142251944e-107	Tex-early-prolif	Rad54l
1.27183011325613e-110	1.03249007778375	0.875	0.324	2.69806040226155e-106	Tex-early-prolif	Rrm1
1.62917776480396e-110	0.624648857234248	0.473	0.077	3.45613771025511e-106	Tex-early-prolif	Aurka
2.05470658412043e-110	0.783880654252174	0.785	0.22	4.35885454755308e-106	Tex-early-prolif	Cenpk
2.81284844746541e-110	0.503732938647117	0.629	0.13	5.96717669645312e-106	Tex-early-prolif	Trip13
8.75510091197228e-109	1.004425137624	0.762	0.189	1.8573071074658e-104	Tex-early-prolif	Ccnb2
2.20326404393932e-106	1.06709713332569	0.844	0.297	4.67400434281288e-102	Tex-early-prolif	Racgap1
2.80454259745028e-106	0.37219661011629	0.453	0.072	5.94955666623102e-102	Tex-early-prolif	Mybl2
1.5726512401628e-105	0.271483446508521	0.363	0.045	3.33622234088136e-101	Tex-early-prolif	Fam83d
4.79169113843687e-105	0.672398352716455	0.648	0.154	1.016509358108e-100	Tex-early-prolif	Brca2
8.58804199152173e-103	0.419258557741089	0.449	0.071	1.82186722808142e-98	Tex-early-prolif	Ccdc18
8.62578347995442e-102	1.30510530082637	0.883	0.398	1.82987370743753e-97	Tex-early-prolif	Hjurp
1.55588495435867e-101	2.05555508580711	0.949	0.704	3.30065434217648e-97	Tex-early-prolif	Tuba1b
1.94500368749492e-101	0.862116741683876	0.812	0.258	4.12613082265173e-97	Tex-early-prolif	Tk1
1.20194467392064e-100	0.678997298703917	0.668	0.167	2.54980543125525e-96	Tex-early-prolif	Kif18a
2.97495126196495e-100	0.395107186612502	0.434	0.068	6.31106160713244e-96	Tex-early-prolif	Sapcd2
4.25950799084578e-100	0.258675166256233	0.387	0.054	9.03612025178024e-96	Tex-early-prolif	Cenpi
9.41573084364548e-99	0.747221759844561	0.805	0.273	1.99745314117095e-94	Tex-early-prolif	Plk4
2.2561525286107e-98	1.86533221753618	0.824	0.289	4.78620197419473e-94	Tex-early-prolif	H2ac8
1.49429866363676e-97	1.01735584193039	0.84	0.344	3.17000518503902e-93	Tex-early-prolif	Ncapd3
3.68834580031863e-97	1.1802713730797	0.699	0.193	7.82445678079594e-93	Tex-early-prolif	H1f3
2.88192927453561e-94	0.782681747141083	0.621	0.148	6.11372476299985e-90	Tex-early-prolif	H3c11
3.11124505330576e-94	0.723173914705207	0.582	0.139	6.60019525608284e-90	Tex-early-prolif	Tcf19
3.40273090613582e-94	0.314666193828794	0.453	0.078	7.21855334427654e-90	Tex-early-prolif	Ticrr
1.03936531353264e-93	0.309778873112354	0.434	0.072	2.20490957612814e-89	Tex-early-prolif	Chtf18
8.6989543345416e-93	0.516565966370637	0.664	0.168	1.84539617252965e-88	Tex-early-prolif	Blm
2.55792823454893e-92	1.31621608039296	0.941	0.656	5.42638895677211e-88	Tex-early-prolif	Tmpo
2.9026493346792e-92	0.290121515262081	0.355	0.049	6.15768029858846e-88	Tex-early-prolif	Cdc25c
4.15538360544327e-91	0.826754796910285	0.535	0.117	8.81523078058736e-87	Tex-early-prolif	Ccnb1
4.50516154500004e-89	0.369359078227729	0.473	0.087	9.55724970156308e-85	Tex-early-prolif	H2bc9
1.34969253413982e-88	1.02802867308548	0.672	0.183	2.86323774192422e-84	Tex-early-prolif	H2bc11
1.52509281437599e-88	1.97315459457712	0.945	0.868	3.23533189641722e-84	Tex-early-prolif	Tubb5
3.89191755172934e-88	0.606720078540683	0.656	0.181	8.25631389423862e-84	Tex-early-prolif	Ska2
5.60532508476848e-87	0.260822749590135	0.324	0.043	1.18911366348279e-82	Tex-early-prolif	Mybl1
8.22381646929774e-87	0.265003395511244	0.387	0.062	1.74460042579682e-82	Tex-early-prolif	Lrr1
1.1629170601843e-86	1.13563539674547	0.891	0.47	2.46701225147498e-82	Tex-early-prolif	Ezh2
4.77368759429814e-86	0.297423791629329	0.414	0.072	1.01269008625441e-81	Tex-early-prolif	Aunip
5.89359081304002e-86	0.30827376944777	0.34	0.049	1.25026635507831e-81	Tex-early-prolif	Troap
6.61578810422792e-86	1.28115148157975	0.973	0.827	1.40347328843091e-81	Tex-early-prolif	Smc4
5.31041974413521e-85	0.837912103196283	0.777	0.271	1.12655244452084e-80	Tex-early-prolif	Ccdc34
1.1061162033671e-84	1.05553142278134	0.613	0.182	2.34651491382298e-80	Tex-early-prolif	Ccne2
4.49663568032416e-84	0.614999802559264	0.633	0.174	9.53916293223967e-80	Tex-early-prolif	Dck
4.89436219870604e-84	0.527020451310793	0.672	0.194	1.0382899968335e-79	Tex-early-prolif	Bard1
2.44421908135728e-83	1.29223405064115	0.91	0.592	5.18516635919134e-79	Tex-early-prolif	Lmnb1
3.92392765882037e-83	0.596084121193721	0.691	0.214	8.32422013542154e-79	Tex-early-prolif	Mad2l1
1.00915886613084e-82	1.71512976242059	0.973	0.957	2.14082961860997e-78	Tex-early-prolif	Hmgb2
2.63436342310422e-81	0.816960696751565	0.762	0.269	5.58853856577329e-77	Tex-early-prolif	Pola1
4.85481220006142e-81	0.429964684355258	0.523	0.119	1.02989986012103e-76	Tex-early-prolif	Cep128
1.74694385096543e-80	0.315523504538517	0.445	0.085	3.70596668543806e-76	Tex-early-prolif	2700099C18Rik
5.78089196161094e-80	1.07885466827296	0.961	0.827	1.22635842073614e-75	Tex-early-prolif	Nucks1
6.73828640065556e-80	0.251932957200409	0.402	0.072	1.42946007703507e-75	Tex-early-prolif	Oip5
1.15941101766762e-79	0.455158190315544	0.547	0.133	2.45957453288008e-75	Tex-early-prolif	Pole
3.73073163509116e-79	0.417289022026781	0.57	0.138	7.91437409068239e-75	Tex-early-prolif	Mastl
4.5152997732136e-79	0.837231406197535	0.5	0.114	9.57875693889533e-75	Tex-early-prolif	Cdc20
7.25648207032582e-79	0.447053191072784	0.602	0.156	1.53939010639892e-74	Tex-early-prolif	Cenpl
7.52153328409889e-79	1.15300366369911	0.887	0.393	1.59561807088874e-74	Tex-early-prolif	Mcm7
9.2804831637285e-79	0.670183330183363	0.668	0.207	1.96876169835336e-74	Tex-early-prolif	Atad5
9.67633672147786e-79	0.346627709229324	0.449	0.09	2.05273807209431e-74	Tex-early-prolif	Tbc1d31
1.92027347935907e-78	0.56889753554478	0.727	0.229	4.07366815911234e-74	Tex-early-prolif	Chaf1a
2.54257014598471e-78	0.289560191754057	0.375	0.064	5.39380830769196e-74	Tex-early-prolif	Rad54b
1.0794652362543e-77	0.986740873834164	0.797	0.331	2.28997755218987e-73	Tex-early-prolif	Tyms
1.98942379903944e-77	0.251034327658791	0.395	0.07	4.22036364728227e-73	Tex-early-prolif	Traip
1.06138551199658e-76	0.305936585265565	0.434	0.085	2.25162322514955e-72	Tex-early-prolif	Ercc6l
3.99502110051325e-76	0.665398414125205	0.711	0.23	8.47503776262881e-72	Tex-early-prolif	Hirip3
5.13379098363572e-76	1.02593319260282	0.988	0.996	1.08908241926848e-71	Tex-early-prolif	Hmgb1
1.13787105095675e-75	0.338815951820367	0.41	0.08	2.41387964749965e-71	Tex-early-prolif	Exo1
1.6477425344453e-75	1.56815797897957	0.898	0.638	3.49552101257227e-71	Tex-early-prolif	Tubb4b
1.99993771489432e-75	1.25417585036524	0.926	0.564	4.24266786837682e-71	Tex-early-prolif	Atad2
2.05246406557356e-75	0.528565520117611	0.492	0.114	4.35409726870775e-71	Tex-early-prolif	Cdc6
2.73697397854451e-75	0.438099459754744	0.605	0.161	5.80621659808432e-71	Tex-early-prolif	Ulbp1
8.7723368029876e-75	0.388160511545039	0.426	0.085	1.86096352938579e-70	Tex-early-prolif	Hist1h2br
5.69744276453937e-74	0.597173729899429	0.738	0.25	1.20865550806938e-69	Tex-early-prolif	Mns1
7.06723630354487e-74	1.024041625659	0.848	0.468	1.49924350943401e-69	Tex-early-prolif	Cenpw
1.68865486775706e-73	1.90185481924554	0.719	0.264	3.58231243645983e-69	Tex-early-prolif	Ube2c
1.91323771695251e-73	0.348338486768639	0.512	0.119	4.05874249274305e-69	Tex-early-prolif	Cdc45
1.58424024972949e-72	1.14947459703394	0.844	0.375	3.36080726577613e-68	Tex-early-prolif	Lig1
1.78330596911789e-72	0.648571947660173	0.52	0.134	3.78310528288669e-68	Tex-early-prolif	Kpna2
1.86247395003208e-72	0.638330314459987	0.559	0.151	3.95105223759806e-68	Tex-early-prolif	Cdc25b
6.23876542877169e-71	0.785748762056724	0.895	0.514	1.32349169805963e-66	Tex-early-prolif	Rangap1
7.18166200984953e-71	0.701710622032334	0.773	0.307	1.52351777876948e-66	Tex-early-prolif	Hmgb3
9.5559891058032e-71	0.419261652446935	0.449	0.094	2.02720752890509e-66	Tex-early-prolif	H1f1
2.38378304150094e-70	0.973486507373299	0.918	0.598	5.05695734424008e-66	Tex-early-prolif	Rad21
4.77811645009378e-70	1.29417379135383	0.957	0.958	1.0136296237229e-65	Tex-early-prolif	H2az1
8.18734862024361e-70	0.308628444663462	0.539	0.135	1.73686413629848e-65	Tex-early-prolif	Ube2t
1.01179800757251e-69	0.301724398014561	0.492	0.114	2.14642829326432e-65	Tex-early-prolif	Polh
2.38881285498353e-69	1.26643331370571	0.77	0.344	5.06762759056206e-65	Tex-early-prolif	H4c8
1.75151909869283e-68	1.38868605759815	0.754	0.325	3.71567261596697e-64	Tex-early-prolif	H3c6
1.91385661162869e-68	1.08529202670307	0.973	0.938	4.06005541590911e-64	Tex-early-prolif	Dek
3.10912509217156e-68	0.40719942565511	0.531	0.138	6.59569797053274e-64	Tex-early-prolif	E2f2
3.49183954114151e-68	0.391066027212777	0.582	0.164	7.40758840257761e-64	Tex-early-prolif	Suv39h1
7.78322092639348e-68	0.703216484933687	0.66	0.216	1.65113248732511e-63	Tex-early-prolif	Knstrn
9.77066864778189e-68	0.995901180952409	0.664	0.233	2.07274964694045e-63	Tex-early-prolif	H3c7
1.00014059106336e-67	0.286251834297592	0.441	0.097	2.12169824988181e-63	Tex-early-prolif	4930579G24Rik
1.06605992222577e-67	0.294843694406133	0.457	0.103	2.26153951900974e-63	Tex-early-prolif	Dsn1
9.84976092209376e-66	0.388755693684747	0.48	0.116	2.08952828201297e-61	Tex-early-prolif	H4c1
1.57546473910785e-65	0.863366305245114	0.867	0.457	3.3421908975434e-61	Tex-early-prolif	Gmnn
1.71752583840495e-65	0.987854229595772	1	1	3.64355931359225e-61	Tex-early-prolif	Ptma
1.01976962377131e-64	0.390225342288561	0.539	0.149	2.16333927986845e-60	Tex-early-prolif	Prim2
1.02906370515902e-64	0.271525582591627	0.398	0.082	2.18305574412434e-60	Tex-early-prolif	H4c12
2.45905512470629e-64	0.4444135929191	0.617	0.19	5.21663954155192e-60	Tex-early-prolif	Sass6
2.92048770857309e-64	0.42717283127558	0.633	0.197	6.19552262496696e-60	Tex-early-prolif	Rad18
3.1778098692713e-64	1.36339053727307	0.789	0.404	6.74140585667215e-60	Tex-early-prolif	H2ax
3.28145502467935e-64	0.783911111053142	0.898	0.5	6.96127868935477e-60	Tex-early-prolif	Topbp1
6.40982936244624e-64	0.315125853491393	0.48	0.116	1.35978120094935e-59	Tex-early-prolif	H3c1
1.5636155302602e-63	0.627743928617181	0.547	0.155	3.31705398589398e-59	Tex-early-prolif	Cdkn3
2.61849563131205e-63	1.07430394916273	0.73	0.308	5.55487663226539e-59	Tex-early-prolif	H2bc6
3.56231771300665e-63	0.63590318997001	0.613	0.209	7.55710079637231e-59	Tex-early-prolif	Dhfr
5.80179808221812e-63	1.01527248128016	0.871	0.514	1.23079344516175e-58	Tex-early-prolif	Lockd
1.62015626418337e-62	0.659667958588851	0.59	0.182	3.4369994988386e-58	Tex-early-prolif	H2bc18
2.04086480146594e-62	0.640447047678136	0.762	0.305	4.32949058982985e-58	Tex-early-prolif	Fen1
3.92999581895543e-62	0.917520358663769	0.844	0.487	8.33709313033205e-58	Tex-early-prolif	Ckap5
8.3949832054208e-62	0.526046139423815	0.738	0.28	1.78091173719797e-57	Tex-early-prolif	Pmf1
1.69286931618195e-61	0.98788873975454	0.828	0.447	3.59125296734839e-57	Tex-early-prolif	Cks2
3.40525625864391e-61	0.864097908844451	0.926	0.679	7.22391062708719e-57	Tex-early-prolif	Nsd2
8.75499294458626e-61	0.624274201946045	0.715	0.279	1.85728420326453e-56	Tex-early-prolif	Prim1
1.31042138715898e-60	0.374252993141829	0.48	0.126	2.77992793071905e-56	Tex-early-prolif	Ccsap
2.68868508508215e-60	1.44058439262471	0.84	0.544	5.70377653949328e-56	Tex-early-prolif	Tuba1c
3.1681885057481e-60	0.307871438167937	0.391	0.087	6.72099509609401e-56	Tex-early-prolif	Slc43a3
9.26732505107988e-60	0.33536082250907	0.406	0.094	1.96597033633609e-55	Tex-early-prolif	Hyls1
1.0920644204389e-59	0.376865354572165	0.523	0.145	2.31670546151908e-55	Tex-early-prolif	Haspin
3.4318152712325e-59	0.773354773356555	0.875	0.508	7.28025291639263e-55	Tex-early-prolif	Cbx5
5.69859237671307e-59	0.754047874836068	0.969	0.959	1.20889938679591e-54	Tex-early-prolif	Cbx3
9.3731378600501e-59	0.7661106190781	0.965	0.788	1.98841746563103e-54	Tex-early-prolif	Smc1a
1.03355663850487e-58	0.638690611843561	0.793	0.329	2.19258705292423e-54	Tex-early-prolif	Mcm5
1.35011137233999e-58	0.445530859763564	0.566	0.175	2.86412626528205e-54	Tex-early-prolif	Zfp367
1.71013436128786e-58	0.320442316758648	0.41	0.096	3.62787903403607e-54	Tex-early-prolif	Skp2
2.64912899403787e-58	0.676124159003162	0.707	0.288	5.61986224795193e-54	Tex-early-prolif	Rfc4
4.454773247833e-58	1.14032277723831	0.918	0.821	9.45035596795292e-54	Tex-early-prolif	H2az2
5.73614974879352e-58	0.602933818599775	0.805	0.352	1.21686680770906e-53	Tex-early-prolif	Pcnt
7.25778928283868e-58	0.743309381324496	0.828	0.43	1.5396674184614e-53	Tex-early-prolif	Dbf4
7.62918432604855e-58	1.07638171037582	0.887	0.644	1.61845516292794e-53	Tex-early-prolif	Hmgn2
8.72193967869088e-58	0.564763656865233	0.766	0.321	1.85027228343748e-53	Tex-early-prolif	Cep295
1.12595236719279e-57	0.37868669789443	0.441	0.114	2.38859535176278e-53	Tex-early-prolif	Mlf1
1.37027051914622e-57	0.324179007057025	0.508	0.14	2.9068918793168e-53	Tex-early-prolif	Fancm
2.5364161068879e-57	0.47179668436448	0.676	0.24	5.38075312915199e-53	Tex-early-prolif	Haus4
4.44617983805973e-57	0.304576267652208	0.434	0.108	9.43212590845991e-53	Tex-early-prolif	Zgrf1
1.58047737470694e-56	0.733452232581558	0.949	0.726	3.35282470270331e-52	Tex-early-prolif	Lbr
8.67829489154499e-56	0.878624839226038	0.883	0.704	1.84101347829235e-51	Tex-early-prolif	Anp32e
1.25834067543967e-55	1.65755514429682	0.883	0.764	2.66944390887771e-51	Tex-early-prolif	H4c4
2.34423080014977e-55	0.726268699098782	0.883	0.551	4.97305121943771e-51	Tex-early-prolif	Usp1
4.63626201211048e-55	0.441222498311329	0.652	0.236	9.83536623249118e-51	Tex-early-prolif	Rfwd3
7.43311526297587e-55	0.614101343427533	0.699	0.274	1.5768610718877e-50	Tex-early-prolif	Dtl
