p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
8.55195215257429e-06	-0.0434861149396856	0.294	0.347	0.181421112964711	F730043M19Rik
8.58315578616494e-06	-0.042788149540132	0.347	0.405	0.182083066847703	Ski
8.59340102236018e-06	-0.0548042549738357	0.328	0.381	0.182300409288349	Lrba
8.81029919796382e-06	-0.0583879467094272	0.453	0.509	0.186901687185604	Chmp1b
8.81256105649325e-06	-0.0715656678256564	0.567	0.614	0.186949670252448	Glg1
8.87264854181028e-06	-0.0741233036591826	0.716	0.762	0.188224366165963	Cltc
8.98244735442812e-06	-0.0528606998450634	0.403	0.456	0.190553638176838	Midn
8.98256393086379e-06	-0.0583942923813491	0.547	0.599	0.190556111229344	Erbin
9.0149236569292e-06	0.0845199345972445	0.922	0.926	0.191242590458096	Rps27l
9.2246014432861e-06	0.0710469764767906	0.635	0.611	0.195690695017871	Bex3
9.24659964848756e-06	0.0768116316282468	0.847	0.825	0.196157364943015	Pstpip1
9.28886029607815e-06	-0.0734219872698928	0.581	0.635	0.197053882321002	Slk
9.30223386851646e-06	0.0751850176094572	0.495	0.455	0.197337589286708	Ebpl
9.56709793928189e-06	0.0608523882262408	0.785	0.761	0.202956415683926	Plekhj1
9.61062882315435e-06	-0.0474139042217679	0.304	0.358	0.203879879854396	Spopl
9.61076364972477e-06	-0.0562430864128338	0.356	0.407	0.203882740065261	Ubr1
9.66255623508575e-06	-0.0475658378815342	0.27	0.318	0.204981467971109	Pank3
9.96397381743779e-06	0.0758163635549395	0.676	0.664	0.211375740563125	Bub3
1.00083357120315e-05	-0.0576407672142341	0.979	0.982	0.212316833795037	Septin7
1.01794178877059e-05	-0.0684638175879926	0.712	0.755	0.215946171069793	Pold4
1.02121767913909e-05	-0.0563658536796374	0.413	0.467	0.216641118452567	Trim24
1.06931692028035e-05	0.0700512053373168	0.952	0.953	0.226844891468274	Tbca
1.06967700435505e-05	-0.0748445620212355	0.733	0.767	0.22692127970388	Ascc3
1.08619045877544e-05	0.0969418342230757	0.599	0.576	0.230424443924621	Fkbp2
1.09464993278807e-05	-0.0586550664590931	0.543	0.594	0.232219036741662	Igf2r
1.10072353940196e-05	-0.0464682744171636	0.266	0.315	0.233507491648732	Setd7
1.11090545039483e-05	0.0604252557747125	0.973	0.977	0.235667482246759	Uqcrq
1.1243389354802e-05	0.0731785484856085	0.718	0.7	0.23851726177277	Timm17a
1.1248456459668e-05	0.0687520901138363	0.781	0.769	0.238624755335397	Commd3
1.13220464213731e-05	0.0718351026180366	0.837	0.815	0.240185892783009	Chic2
1.13428116367346e-05	0.142493746154476	0.97	0.977	0.240626406061687	S100a6
1.14418056453049e-05	-0.059565872747105	0.439	0.492	0.242726464959498	Tbc1d20
1.16313349200516e-05	-0.0344244283076867	1	1	0.246747138993976	Rpl18a
1.16577830656103e-05	0.058995556421459	0.902	0.892	0.247308209953857	Atp6v0c
1.16766662562799e-05	-0.0665319182070565	0.752	0.79	0.247708797960722	Sdcbp
1.16798095407634e-05	0.0847255640120691	0.608	0.584	0.247775479597755	Uchl3
1.17989947739536e-05	-0.0585921086269934	0.48	0.536	0.250303875134652	Nfatc3
1.1815311013406e-05	-0.0643082231473371	0.603	0.659	0.250650007838394	Zfp106
1.18462345225499e-05	0.0711994474277041	0.638	0.617	0.251306019161374	Arpc1a
1.24332656982445e-05	-0.0625297659893829	0.327	0.376	0.263759298522559	Cenpc1
1.24620361537593e-05	-0.0738438073383616	0.703	0.745	0.264369634965849	Skil
1.25219003788261e-05	-0.0558255502016054	0.268	0.318	0.265639594636417	Vav3
1.2574906338782e-05	-0.0756136051884471	0.95	0.959	0.266764063070922	Jaml
1.26220417277889e-05	-0.0487632678828407	0.269	0.319	0.267763993213314	Chchd5
1.26557697320277e-05	0.0880448764353543	0.731	0.71	0.268479499095236	Exosc8
1.28112785140745e-05	-0.0702481960446932	0.997	0.994	0.271778462397576	Rpl13a
1.28329942239248e-05	-0.0459356991382315	0.406	0.461	0.272239139466341	Sidt2
1.30339346700417e-05	0.0641407704031094	0.928	0.932	0.276501890090266	Psma4
1.31222863808447e-05	-0.064228434479432	0.4	0.446	0.27837618328324	Efcab14
1.32304115241508e-05	-0.0598172235699024	0.852	0.877	0.280669950073336	Glud1
1.33271335756562e-05	0.059899117621208	0.942	0.937	0.282721811673971	Sumo1
1.33570331457849e-05	-0.0640656354333147	0.4	0.448	0.283356101154681	Stard4
1.34188433483768e-05	0.0734464259000699	0.692	0.678	0.284667342792466	Akr1b3
1.34491347106673e-05	-0.0635533428002567	0.71	0.754	0.285309943752096	Aamp
1.37259812813739e-05	-0.0846650603455115	0.743	0.782	0.291182966903066	Eprs
1.3745245269135e-05	0.0709818977809256	0.918	0.896	0.291591633139429	Cap1
1.40406745201606e-05	0.0580296961897755	0.829	0.827	0.297858869270688	Rab5if
1.41452089340864e-05	-0.0735455075057411	0.518	0.561	0.300076462327709	Usp16
1.42200485923199e-05	0.0793440553370524	0.606	0.588	0.301664110837474	Rbmxl1
1.44837426430997e-05	-0.00206581069197431	0.567	0.526	0.307258116430716	Hsph1
1.46257061477409e-05	-0.0458046086978628	0.291	0.342	0.310269730218175	Wipf2
1.47052887405491e-05	-0.0742807516188779	0.583	0.636	0.311957995342008	Eea1
1.47799108223466e-05	0.0583735172261783	0.976	0.977	0.313541028185261	Dad1
1.48275595271291e-05	0.114006667584908	0.414	0.368	0.314551847808517	Lig1
1.48624869404641e-05	-0.062238231161494	0.684	0.734	0.315292797955006	Ik
1.4889080512853e-05	-0.0475589620826478	0.261	0.31	0.315856953999663	Scaper
1.51091686697908e-05	-0.0684847980185085	0.737	0.772	0.320525904160943	Vps4b
1.51494269572665e-05	-0.050198651686193	0.533	0.587	0.321379943471451	Glyr1
1.51606473373579e-05	0.0595505054820996	0.69	0.661	0.32161797261471	Sar1b
1.51992484152006e-05	0.0578507251339956	0.639	0.603	0.322436855880065	Gm8624
1.53546739083188e-05	0.0705759531177522	0.542	0.508	0.325734052291075	1700123O20Rik
1.54040564708151e-05	-0.0591851160783741	0.479	0.535	0.32678165397187	Zfp800
1.56058104399119e-05	-0.0407451664663078	0.366	0.421	0.331061662672291	Bend4
1.56148050382741e-05	-0.0571296303991211	0.978	0.981	0.331252474081946	Ywhaz
1.57414914617964e-05	-0.0711855248670497	0.953	0.967	0.333939999870548	Sf3b1
1.58581392766562e-05	-0.0790883567818064	0.952	0.969	0.336414566614986	Gm8995
1.59175448166177e-05	-0.047217272120517	0.374	0.432	0.337674795739729	Msl2
1.59888343768953e-05	-0.177352434240309	0.902	0.933	0.339187132471457	Hsp90aa1
1.62138073154498e-05	-0.0550211073725057	0.501	0.555	0.343959708389952	Ahcyl1
1.64424554833903e-05	-0.0480018427631741	0.407	0.463	0.348810250624643	Ythdf3
1.64563632528023e-05	-0.0731343608203809	0.847	0.87	0.349105290044948	Fubp1
1.66150116033412e-05	0.0618641943046437	0.501	0.462	0.352470856153281	Rab19
1.66180769234944e-05	0.0653348771239498	0.661	0.627	0.352535883855011	Mrpl36
1.66566333956655e-05	-0.0717968852728963	0.636	0.689	0.353353820855647	Micu2
1.70136133910144e-05	-0.0693577716483829	0.878	0.891	0.360926794476979	Clint1
1.72813179150076e-05	-0.0646573692192322	0.52	0.568	0.36660587824897	Rc3h1
1.73076754390479e-05	-0.0517631732787108	0.494	0.548	0.367165026763962	Ddx23
1.78153908250923e-05	0.0651812264520988	0.623	0.6	0.377935700963508	Snrnp40
1.78429867489868e-05	-0.0604883302312293	0.76	0.809	0.378521120893007	Rassf5
1.79563325349873e-05	-0.0600275053734207	0.628	0.68	0.380925638397221	Degs1
1.79581633064662e-05	0.0643426636277249	0.846	0.849	0.380964476383375	Uqcc2
1.79587596388247e-05	-0.0577282360370083	0.593	0.644	0.380977126978028	Herc2
1.79965538148939e-05	0.082322381534781	0.527	0.501	0.381778892629159	Lsm2
1.79997235666045e-05	0.0414323708024709	1	1	0.381846135741948	Rps3a1
1.83552574928097e-05	0.0851451725882596	0.368	0.323	0.389388432452464	Mcm5
1.86286044932397e-05	0.0867295388204642	0.59	0.572	0.395187215719587	Rfc2
1.86423436324997e-05	-0.0618604373601713	0.515	0.567	0.395478677819849	Trappc10
1.87401462582199e-05	-0.0694339847752212	0.903	0.923	0.397553462721878	St13
1.906070415788e-05	0.0697109565921539	0.856	0.86	0.404353778005266	Dpm3
1.92710262443938e-05	-0.0701982893968571	0.429	0.478	0.40881555074857	Golgb1
1.93298613456703e-05	-0.0689661708544106	0.529	0.581	0.410063678587049	Raf1
1.93441480685413e-05	-0.0580304615160488	0.524	0.569	0.410366757126035	Ctdspl2
1.96072345355757e-05	0.0582607228758545	0.777	0.76	0.415947873437703	Ssr2
1.97311009114988e-05	-0.0609043984762677	0.672	0.715	0.418575574736535	Dgkz
1.97466236917246e-05	-0.0545902055386291	0.387	0.436	0.418904874996247	Htt
1.98640899271422e-05	-0.0676694373738626	0.573	0.619	0.421396803714394	Fam76b
2.01552696984643e-05	0.0605361305946359	0.94	0.937	0.427573891383222	D8Ertd738e
2.06860796779906e-05	-0.049381249373305	0.284	0.332	0.438834494288892	Fbrs
2.07956250084251e-05	0.0668814832476354	0.902	0.888	0.441158388928731	Pdcd5
2.08627626734665e-05	-0.0783245384182572	0.7	0.737	0.442582647354918	Suz12
2.0882606259068e-05	-0.0576220163835862	0.527	0.572	0.443003609179868	Mllt3
2.09833218585728e-05	-0.0544268060555539	0.364	0.412	0.445140189907763	Atxn7l3
2.09853417150094e-05	-0.0620378296128837	0.669	0.712	0.445183039142209	Gpatch8
2.1090944227656e-05	0.0682600599271606	0.942	0.933	0.447423290845495	Mrps16
2.18931070920558e-05	0.10289202968549	0.674	0.66	0.464440373850873	Ppa1
2.1981807960629e-05	-0.0492366222871741	0.315	0.364	0.466322074076784	Zfp326
2.2103055843742e-05	0.0861972758161876	0.727	0.714	0.468894226669144	Ctsc
2.22179454649629e-05	-0.0423379999611939	0.275	0.322	0.471331495093723	Ciz1
2.23668846713044e-05	-0.0780104050835912	0.458	0.495	0.474491091417051	Smc5
2.24281597938451e-05	-0.0620703889080342	0.529	0.58	0.47579098186663	Heca
2.24783088040848e-05	-0.0741469197577846	0.787	0.824	0.476854842969854	Atp11b
2.2622248212718e-05	-0.0557529272558834	0.422	0.475	0.4799083735846	Acly
2.27246263741582e-05	-0.0481321157496153	0.329	0.378	0.482080223901393	Mnat1
2.2963927029679e-05	-0.0750658780427127	0.544	0.582	0.48715674800761	Serinc1
2.32060944948354e-05	-0.0390017671536125	0.259	0.307	0.492294088613438	Pacs1
2.32869051770137e-05	-0.0527729550702523	0.976	0.981	0.494008406425168	Prkar1a
2.35814407520068e-05	-0.0604993266683975	0.898	0.922	0.500256684113072	Dync1i2
2.39891281233311e-05	0.0605077751373287	0.741	0.721	0.508905364008345	Grpel1
2.39974885333786e-05	-0.0500733084950179	0.442	0.491	0.509082721747093	Nckap1l
2.40078007893419e-05	-0.0533812241010799	0.278	0.327	0.509301485945099	Phf20
2.4250543406814e-05	-0.0700816374691603	0.694	0.737	0.514451027832153	Eif4g1
2.5299369605438e-05	-0.0430251157161184	0.268	0.316	0.536700826809761	Zhx1
2.58661881157483e-05	-0.0599249414548673	0.666	0.715	0.548725314687485	Runx2
2.58966442602218e-05	-0.0636982528266232	0.644	0.685	0.549371411336345	Aftph
2.6654251225968e-05	-0.0621585096813763	0.686	0.732	0.565443285507684	Pum1
2.67178156378223e-05	-0.0479450755427524	0.421	0.475	0.566791740940763	Stat6
2.70264037739426e-05	0.067527713979464	0.721	0.706	0.573338129660419	Tprgl
2.7157652861847e-05	-0.0727099970283043	0.326	0.37	0.576122447811222	Cysltr2
2.72969354647938e-05	0.0525128821075138	0.325	0.281	0.579077188950135	Rfc4
2.7394027495219e-05	-0.0495925454760861	0.316	0.363	0.581136899283576	Dph6
2.74692639909904e-05	-0.0757518924977301	0.763	0.791	0.58273296630487	Cish
2.75076869385232e-05	0.0584632083028194	0.786	0.768	0.583548070713832	Ndufv2
2.76198548105405e-05	-0.0853297409096159	0.666	0.711	0.585927599950806	Nsd2
2.76242666385368e-05	-0.0618818099246256	0.631	0.67	0.58602119246992	Phf14
2.76648453163568e-05	-0.0500629878883166	0.279	0.326	0.586882028541194	Kdm3a
2.77686006732947e-05	-0.0479501075879924	0.355	0.407	0.589083094683274	Iars2
2.77728741306232e-05	-0.0467385592099887	0.307	0.356	0.589173751807042	Tubgcp5
2.79090254935115e-05	-0.0381359252774151	0.3	0.348	0.592062066819352	Clasp1
2.7947506323461e-05	0.0677988750543946	0.505	0.472	0.592878399145901	Ppp2cb
2.79857487776153e-05	0.063620515705696	0.743	0.735	0.59368967456833	Chchd1
2.83140629367646e-05	0.0860613580993433	0.303	0.265	0.600654531140523	Oas1a
2.86951651679791e-05	0.0634990097455999	0.444	0.412	0.608739233873508	Ormdl2
2.96711512219484e-05	0.0728402161277982	0.591	0.567	0.629443802022412	Fkbp4
2.97208659475608e-05	0.0602961225336314	0.373	0.335	0.630498450211554	Nipsnap3b
2.98326571783357e-05	0.0666871330541519	0.868	0.86	0.632869989381213	Pebp1
2.99674976131828e-05	-0.0564567421490328	0.632	0.679	0.635730494366059	Tmf1
3.00335372996084e-05	-0.047805178159145	0.295	0.346	0.637131460273892	Pitpnm2
3.00879517717422e-05	0.0644921519845655	0.359	0.318	0.638285808885739	Lxn
3.03169263833155e-05	-0.0583050237386289	0.61	0.654	0.643143276295656	Tomm70a
3.04081923103131e-05	-0.0460224074147438	0.275	0.32	0.645079391670981	C2cd5
3.05001495926393e-05	-0.059487307712873	0.545	0.591	0.64703017345825	Ide
3.0677578494866e-05	0.0802180779033383	0.561	0.527	0.650794150190087	Casp1
3.13008981275667e-05	-0.0408740728302969	0.414	0.47	0.664017252878199	Lin7c
3.16916341131262e-05	-0.0593018704037557	0.448	0.497	0.672306326075859	Lrrfip2
3.17301068989275e-05	0.0613228749236084	0.328	0.293	0.673122487753848	Phpt1
3.18635292636327e-05	0.0674221615647723	0.723	0.7	0.675952909798705	Pam16
3.19512073678142e-05	-0.048562294981952	0.33	0.375	0.67781291310081	Polr1c
3.24511616281639e-05	-0.0668095976544705	0.671	0.719	0.688418942779869	Sorl1
3.25393696704798e-05	-0.0393042107282617	0.361	0.414	0.690290188189559	Tnpo1
3.27668898477553e-05	-0.0407328996584393	0.298	0.346	0.69511680123028	Capn7
3.33541384837149e-05	0.0391257579789448	0.999	1	0.707574693793527	Naca
3.35775520536445e-05	-0.0560444227511642	0.423	0.468	0.712314189266015	Zfp131
3.3932625246839e-05	0.0542205765270944	0.318	0.279	0.719846711986443	Mrpl23
3.39443203993397e-05	0.062810145097271	0.602	0.575	0.720094812951593	Btbd1
3.40611629868284e-05	-0.0623668298169897	0.448	0.493	0.722573511602577	Kif21b
3.4114853894693e-05	0.0596509383995636	0.704	0.678	0.723712510522017	Zbtb8os
3.42507680166846e-05	0.0763170957833956	0.661	0.642	0.726595792705947	Stard3nl
3.43433949088076e-05	-0.0341129196320698	0.307	0.358	0.728560779595444	Ubxn7
3.45058319665443e-05	-0.0694762939617375	0.816	0.851	0.732006719338272	Hectd1
3.4598612253344e-05	-0.0488108821628103	0.396	0.446	0.733974960342439	Map3k2
3.4692332202494e-05	-0.0562648808906822	0.324	0.371	0.735963135343708	Fyco1
3.47710853558985e-05	-0.0765126386208368	0.469	0.512	0.73763380474003	Ifrd1
3.47844482069223e-05	-0.043413391818397	0.319	0.37	0.737917284261651	Fbxw7
3.48021348070174e-05	-0.0501587059497074	0.278	0.321	0.738292487796068	Braf
3.56558441785494e-05	-0.0688669329379961	0.548	0.591	0.756403078403748	Crybg1
3.57383928774171e-05	-0.0622876051041478	0.532	0.578	0.758154266501526	Atp2a2
3.5921328394492e-05	-0.036259618556251	0.373	0.428	0.762035060560754	Ankrd13a
3.60096357966795e-05	-0.0527211708768567	0.982	0.985	0.763908413790758	Jak1
3.60930156384066e-05	-0.0619073672237102	0.5	0.549	0.765677233753159	Zmynd8
3.60996267742853e-05	-0.0390445712389757	0.264	0.31	0.765817482389689	Mon2
3.63409055702965e-05	0.065474376337515	0.824	0.817	0.770935970768269	Cmpk1
3.63744436079447e-05	-0.0446622969562776	0.275	0.322	0.77164744669894	Atf7
3.64470301910368e-05	-0.0570135812749263	0.509	0.559	0.773187298472654	2610507B11Rik
3.65040045138943e-05	-0.0505884848952731	0.338	0.381	0.774395951757753	Tpm1
3.71987573628117e-05	-0.048912167444547	0.319	0.369	0.789134438694688	Golga3
3.72553959001794e-05	-0.0618979722625002	0.884	0.909	0.790335968626406	Eif5b
3.73918582698402e-05	0.057309339268667	0.798	0.786	0.79323088133639	Mien1
3.76530075736746e-05	0.073781150179198	0.726	0.704	0.798770902667932	Pole4
3.785484536201e-05	0.0624260109487889	0.604	0.581	0.803052689509681	Spg21
3.85431900929765e-05	-0.0593471093667295	0.272	0.313	0.817655234632403	Idi1
3.88470195401272e-05	-0.0481142568602259	0.43	0.484	0.824100672524259	Parvg
3.88789654485733e-05	0.0665296472666548	0.759	0.724	0.824778373026034	Fkbp8
3.93531801456922e-05	0.0599147885287694	0.745	0.73	0.834838363610714	Rheb
3.97105816016784e-05	-0.0546170481452324	0.468	0.518	0.842420278098005	Wdr45b
4.01647561762561e-05	0.059065859095643	0.447	0.409	0.852055137523096	Cept1
4.03261679694554e-05	0.0644563463275709	0.819	0.815	0.855479327304028	Gtf2h5
4.04196211489826e-05	-0.055521119340128	0.537	0.592	0.857461843054517	Dcaf8
4.09817235411057e-05	-0.0686620985290813	0.818	0.858	0.869386283201016	Zyx
4.21593384090582e-05	-0.0601423510473601	0.45	0.498	0.894368205009761	Nvl
4.29903287291677e-05	-0.041607389173483	0.3	0.349	0.911996833660563	Foxj2
4.32143461455904e-05	-0.0423107696064335	0.272	0.318	0.916749139132555	Cog5
4.33868093479123e-05	-0.0506271409492078	0.992	0.992	0.920407773506612	Msn
4.40470473493539e-05	0.0616997651368402	0.383	0.347	0.934414062469193	Ints11
4.41917238687395e-05	-0.0436695595834261	0.385	0.439	0.937483230151439	Coa5
4.43636784029572e-05	-0.0465433081926431	0.329	0.379	0.941131073640334	Gpr107
4.4959101706063e-05	-0.0452725186425724	0.508	0.557	0.953762383592421	Abcb1b
4.4968529621246e-05	-0.0495270959311494	0.336	0.385	0.953962387385113	Prrc1
4.50358138780614e-05	-0.055356209794848	0.441	0.493	0.955389755609193	Rasgrp1
4.50629724114274e-05	0.039518007803407	1	1	0.955965896736022	Rps24
4.50933750824935e-05	-0.0688547414248767	0.524	0.574	0.956610859000017	Hivep2
4.5266322730085e-05	-0.0774514023176049	0.865	0.897	0.960279770396024	Tut4
4.58856945329173e-05	-0.0552886592514199	0.583	0.641	0.973419123821307	Gatad2b
4.59146242843045e-05	-0.0451905286880813	0.47	0.525	0.974032839567236	Zdhhc3
4.65808715380796e-05	-0.0591108659229839	0.378	0.429	0.988166608808822	Card11
4.71750420608982e-05	-0.076385065955638	0.583	0.638	1	Rad21
4.718693459491e-05	-0.0362741598356667	0.267	0.315	1	Pfkfb3
4.7927513804291e-05	0.0527189700777638	0.372	0.333	1	Ppih
4.84615543471858e-05	0.0714942681196236	0.893	0.881	1	Ier3ip1
4.85005831737123e-05	-0.0465659589560855	0.299	0.345	1	Chm
4.8984631954978e-05	-0.0638957981317401	0.506	0.552	1	Ctnna1
4.95863697777019e-05	-0.0504098389312372	0.411	0.461	1	Fam193a
4.98746029383648e-05	-0.0369084692337979	0.304	0.351	1	Ccdc88b
4.99934836794776e-05	0.0580607800960062	0.608	0.581	1	Elof1
5.03824033361905e-05	-0.0743760600811411	0.691	0.724	1	Picalm
5.05524235652108e-05	-0.0686307171005667	0.699	0.738	1	Riok1
5.05846327794629e-05	-0.0406692753024106	0.264	0.31	1	Dmac2
5.05922281138717e-05	0.078040604717429	0.466	0.436	1	Cldnd1
5.08534604620952e-05	-0.050930765032778	0.61	0.656	1	Rsf1
5.09550854020195e-05	-0.0384384021224555	0.314	0.363	1	Zfp654
5.19375740144057e-05	-0.0794890629120637	0.675	0.708	1	Baz1b
5.21170845642259e-05	-0.0534800392954299	0.327	0.371	1	Gxylt1
5.21731920460158e-05	-0.0820163232885454	0.827	0.858	1	Atp2b1
5.25292143599814e-05	-0.0945792935338067	0.336	0.381	1	Ddx60
5.30483815106778e-05	-0.043851004550311	0.35	0.399	1	Trrap
5.31211275824969e-05	0.0607497177252371	0.504	0.474	1	Cib1
5.34964191693314e-05	-0.0457880490343759	0.422	0.471	1	Kmt5b
5.36846221695449e-05	-0.0526962658903108	0.642	0.685	1	Tnks2
5.38558343627375e-05	-0.0520394616314409	0.447	0.5	1	Mef2d
5.40189530945267e-05	-0.0704377058431982	0.632	0.672	1	Smad7
5.41194107090031e-05	-0.0471381933382366	0.343	0.394	1	Hivep1
5.56396967925222e-05	0.0398064347207434	1	1	1	Rpl37
5.58055450770106e-05	0.0599598832253813	0.696	0.674	1	Anapc13
5.58551127386798e-05	-0.0936706942082077	0.895	0.899	1	Trim30a
5.60026283715937e-05	-0.0651327152902155	0.926	0.937	1	Hnrnpa1
5.64302734151316e-05	-0.0642337829342037	0.544	0.587	1	Mia3
5.73622005262788e-05	-0.0563807664408542	0.917	0.932	1	Aimp1
5.76086213241077e-05	0.0632641439688235	0.915	0.914	1	Uqcr11
5.82074873144363e-05	-0.0219513916693623	0.762	0.811	1	AC160336.1
5.82425776138364e-05	-0.0517412780233824	0.979	0.979	1	Tsc22d4
5.83995142585938e-05	0.066915336763961	0.761	0.745	1	Bola3
5.85873893370356e-05	-0.0548408722924943	0.641	0.697	1	Trim12a
5.89708553908186e-05	0.0563383917103324	0.97	0.972	1	Nedd8
5.93378030849926e-05	-0.0435348944738533	0.324	0.372	1	Xpo7
5.96724189154206e-05	-0.0719856311110152	0.537	0.579	1	Emsy
6.01087951222242e-05	0.074163684253303	0.616	0.592	1	Dpysl2
6.01315425992703e-05	-0.05694047165556	0.38	0.427	1	Unc119b
6.06346867290079e-05	-0.089871712048982	0.944	0.95	1	Ybx3
6.07633265228665e-05	-0.0495052333662399	0.526	0.578	1	Nfx1
6.13899099367183e-05	-0.0773175283951612	0.659	0.697	1	Etnk1
6.13899346515553e-05	-0.0678172474828778	0.772	0.806	1	Npm3
6.22739018505101e-05	-0.0595453145432984	0.727	0.769	1	Cab39
6.31989746703779e-05	-0.0591188712018724	0.649	0.691	1	Ccar1
6.3199679865568e-05	-0.044546663743691	0.315	0.363	1	Wwp2
6.44917822147463e-05	0.0795888203902679	0.995	0.993	1	Ms4a6b
