ENTREZID	SYMBOL	logFC.Tex	FDR	nr_overlaps	exhausted_CD8_scRNAcluster_HCC_Zheng2017_human	exhausted_signature_CD8_NSCLC_up_Guo2018_human	exhaustion_associated_variable_Tirosh2016_human	exhaustion_consistent_core_up_Tirosh2016_human	exhaustion_Mel75_up_Tirosh2016_human	PD1high_CD8_TILs_vs_EM_blood_up_Thommen2018_human	PD1high_CD8_TILs_vs_PD1int_low_TILS_up_Thommen2018_human	PD1int_CD8_TILs_vs_EM_blood_up_Thommen2018_human	PD1neg_CD8_TILs_vs_EM_blood_up_Thommen2018_human	tumor_specific_TILs_vs_tumor_specific_blood_up_Baitsch2011_human	selectedHit
55342	STRBP	0.706793629163962	8.97084221392253e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
28973	MRPS18B	0.245723860004915	8.99319316014364e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
102157402	AK6	-0.0769271078538627	9.02734224844076e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
9214	FCMR	1.24021245810782	9.05037792860571e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
2035	EPB41	0.61782092726641	9.05345365441724e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
3376	IARS1	-0.410986031568265	9.07212227349096e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
1973	EIF4A1	-0.261560529863405	9.08784059748104e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
100861412	FSBP	-1.07467688025422	9.08784059748104e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
64965	MRPS9	0.0456662453789723	9.25935178935199e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
5832	ALDH18A1	-0.0532242211062962	9.26680973445718e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
121053	NOPCHAP1	-0.094681307355292	9.26680973445718e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
89846	FGD3	0.387451870865032	9.3091460974103e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
3099	HK2	-0.811587873809875	9.3435372301658e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
7414	VCL	1.19068537955043	9.3435372301658e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
26140	TTLL3	1.16988674008583	9.40998871973897e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
54733	SLC35F2	0.259647851527709	9.40998871973897e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
9605	VPS9D1	1.24178673455006	9.40998871973897e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
22877	MLXIP	0.232352793867093	9.40998871973897e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
9933	PUM3	-0.674207120830721	9.40998871973897e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
587	BCAT2	0.0747233822972413	9.40998871973897e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
54480	CHPF2	0.146041807114781	9.44083613042396e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
1200	TPP1	0.722434150379229	9.50254286055984e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
81671	VMP1	-0.343995107269992	9.54913543429717e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
400916	CHCHD10	-0.354007166571914	9.54913543429717e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
27106	ARRDC2	0.530490464401251	9.63946801604468e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
6168	RPL37A	0.245043940320767	9.67157622092254e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
7417	VDAC2	-0.1393620102315	9.67157622092254e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
6478	SIAH2	0.256472795594095	9.67157622092254e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
55299	BRIX1	-0.826044120726024	9.74472321690671e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
10063	COX17	-0.161878734027031	9.93321020120727e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
6470	SHMT1	-0.361818160086441	9.93321020120727e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
5333	PLCD1	0.917709669862195	9.93937250201037e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
91544	UBXN11	0.254125668614729	9.93937250201037e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
4200	ME2	-0.339779529317418	9.93937250201037e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
85465	SELENOI	-0.824233654578437	9.93937250201037e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
63979	FIGNL1	-0.994448125124079	9.93937250201037e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
6129	RPL7	0.28639258666751	9.93937250201037e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
400673	VMAC	0.317603349262543	9.96590081684697e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
444	ASPH	1.75925189567336	9.98071582528365e-07	0	0	0	0	0	0	0	0	0	0	0	FALSE
6307	MSMO1	-0.579345325488659	1.00008099441302e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
10726	NUDC	-0.40871304676495	1.00019142502293e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
2184	FAH	-0.627206388352196	1.00081277885236e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
2821	GPI	-0.291498547145725	1.01584557470444e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
55319	TMA16	-0.43318146528343	1.01771222526581e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
51253	MRPL37	0.0221114181252279	1.02306911217345e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
360	AQP3	0.0761243089643998	1.02939041456804e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
83988	NCALD	0.866944311673435	1.02939041456804e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
9669	EIF5B	-0.277958694353199	1.03064513049214e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
84295	PHF6	-0.0885982585148419	1.0307105752723e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
26355	FAM162A	0.0458700127287316	1.03518131579352e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
2665	GDI2	-0.0378173111525764	1.03518131579352e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
124997	WDR81	0.142386512240751	1.04463531546727e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
30968	STOML2	0.0457949212396333	1.06937796595522e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
2621	GAS6	0.713702261646026	1.0773685120601e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
28957	MRPS28	0.449698054421236	1.09335602525793e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
27134	TJP3	0.477349256062906	1.09335602525793e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
29093	MRPL22	-0.044173554572943	1.10333623557785e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
155038	GIMAP8	0.620785324855334	1.14162071234186e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
57704	GBA2	0.219192830949202	1.14218025776551e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5597	MAPK6	-0.324891467423845	1.14218025776551e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
23053	ZSWIM8	0.155209904982963	1.14218025776551e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
56948	SDR39U1	0.0910260798318915	1.1449515961489e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
7371	UCK2	0.0782456191771734	1.15424205297014e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
84311	MRPL45	0.242984055749417	1.17051481763517e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
25911	DPCD	-0.273036385340228	1.17193531329994e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
3976	LIF	-1.45020066585185	1.18967124908133e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
11073	TOPBP1	-0.510114267661334	1.1915824512282e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
4907	NT5E	3.40985365337549	1.19387948508222e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
54948	MRPL16	-0.00642994984272624	1.19394190435781e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6051	RNPEP	0.476847490474436	1.21880112913399e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6404	SELPLG	0.429555431642593	1.22728528883714e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
9907	AP5Z1	0.365733205716425	1.22955112284691e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
31	ACACA	0.08270953474349	1.23838665348574e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
3669	ISG20	1.43332977553385	1.24877677194757e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5557	PRIM1	-0.300715210501188	1.24877677194757e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
64116	SLC39A8	-0.725823368603248	1.24979030165089e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
10781	ZNF266	0.00902528497207894	1.2511506088799e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
23139	MAST2	-0.531919882015021	1.2511506088799e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5690	PSMB2	-0.273032693278816	1.25228532831164e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
94235	GNG8	-0.216457159128791	1.25751705938487e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
125058	TBC1D16	-0.306124670792981	1.26641913099264e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
10347	ABCA7	0.138218928346055	1.27342483763727e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6921	ELOC	-0.199158010056095	1.27342483763727e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
1643	DDB2	-0.595273576212818	1.27440657436645e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
1119	CHKA	0.531013771961837	1.27440657436645e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6653	SORL1	0.435595495108429	1.27655434992013e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
4300	MLLT3	-0.0886093259078027	1.27747219890422e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
54828	BCAS3	0.498204005481926	1.28490395364693e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
147965	FAM98C	0.29688338066148	1.29750292795782e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
401505	TOMM5	-0.341377849277581	1.29750292795782e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
3133	HLA-E	0.204582331306645	1.29750292795782e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
1120	CHKB	0.336862986739652	1.29798428168386e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
1612	DAPK1	4.25202438262765	1.29798428168386e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
64342	HS1BP3	0.685822379116075	1.31411939295584e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
10419	PRMT5	-0.505767430390825	1.31411939295584e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
257160	RNF214	0.720186949953273	1.31411939295584e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
9842	PLEKHM1	0.263629613331528	1.31411939295584e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
3219	HOXB9	0.716519558592551	1.31411939295584e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
2582	GALE	0.274500980865206	1.31968367295854e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
8395	PIP5K1B	1.81696399443929	1.31987607276489e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6632	SNRPD1	-0.263620066822796	1.32184877047318e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
27235	COQ2	-0.352112694483544	1.32184877047318e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5730	PTGDS	0.695030354725345	1.32742988813027e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
7716	VEZF1	0.183787274582034	1.32742988813027e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
57567	ZNF319	0.331936471108809	1.330831886682e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
56922	MCCC1	0.325026623763504	1.33514765785044e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
10651	MTX2	0.182897933785466	1.33546800922579e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
10988	METAP2	-0.223608207284155	1.33546800922579e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6182	MRPL12	-0.498868671331975	1.33612680699277e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
8099	CDK2AP1	0.373266665293976	1.33750058448246e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
55262	TRAPPC14	0.0520567856042554	1.33760709065157e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
23780	APOL2	0.0948744129655253	1.33983212607664e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
81931	ZNF93	-0.920931437235233	1.33983212607664e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
7388	UQCRH	0.0499275191260627	1.34208841461649e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
10471	PFDN6	-0.072449030112232	1.35860454805998e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5581	PRKCE	-0.187669147190993	1.35860454805998e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
94015	TTYH2	1.32640954362725	1.3708745570257e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
2194	FASN	-0.224179843117451	1.3708745570257e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
2542	SLC37A4	0.240266310086399	1.37133682011503e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
8875	VNN2	0.587347515597493	1.37811110992309e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
9818	NUP58	-0.546417862887302	1.3945446158151e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5106	PCK2	0.23386087509222	1.40488561440619e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
1615	DARS1	-0.219096820748273	1.40488561440619e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
388962	BOLA3	-0.886337443699401	1.40488561440619e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
9940	DLEC1	0.781898423522777	1.40488561440619e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6626	SNRPA	0.0298256679118476	1.40488561440619e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
55929	DMAP1	0.0940286091486692	1.40488561440619e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
1716	DGUOK	0.355083264331056	1.40857459116177e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
284021	MILR1	1.57856849611954	1.40943138214211e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
230	ALDOC	0.4559299873911	1.43137229331827e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
214	ALCAM	-0.18874807872422	1.43374349202625e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
1019	CDK4	-0.241421512332373	1.43374349202625e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
55760	DHX32	0.62452455981196	1.43752793029441e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
10042	HMGXB4	-0.503127569556699	1.43939076311481e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
166793	ZBTB49	0.0172240374977144	1.44110805126668e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
2805	GOT1	-0.231369836876722	1.44490359744129e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
25992	SNED1	3.67608241964505	1.44783141376035e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
7813	EVI5	2.87589310510778	1.47708613248626e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
8754	ADAM9	0.0665941194769245	1.48519124059518e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
54984	PINX1	-0.477661152105852	1.50190997061563e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
3622	ING2	-0.662590210385305	1.50190997061563e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
53	ACP2	0.468871890492929	1.50782839034557e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
4710	NDUFB4	0.184059448033044	1.51405986164795e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
1524	CX3CR1	0.127098060952534	1.53299846100508e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6448	SGSH	0.14802250556041	1.53299846100508e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
29789	OLA1	0.077061688775809	1.54020220863244e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5342	PLGLB2	0.826301904675504	1.5503412325632e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
54148	MRPL39	-0.10195160218894	1.55198069973786e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
55003	PAK1IP1	-0.655266783979737	1.55198069973786e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
27085	MTBP	-0.717992581480149	1.55198069973786e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
8443	GNPAT	0.223818326074593	1.55198069973786e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
51279	C1RL	0.0154135918625962	1.55712537843586e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
26157	GIMAP2	0.427302958571401	1.55855115674737e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
54997	TESC	-1.24956312928109	1.56407900653124e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
9750	RIPOR2	0.668807732411742	1.56407900653124e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6293	VPS52	0.222452008486236	1.56566592262082e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
375444	C5orf34	-0.137246831254821	1.57914110978854e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
1070	CETN3	-0.538132938624041	1.58670120988643e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
64926	RASAL3	0.144704467061067	1.59419257331249e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
8273	SLC10A3	0.088018550545024	1.59521658370773e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
220972	MARCHF8	0.044810911155067	1.59521658370773e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
10618	TGOLN2	0.036799550692517	1.61743256839553e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
25900	IFFO1	0.303767333767501	1.65596063325393e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
7979	SEM1	0.452798952330389	1.65642671730441e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
79658	ARHGAP10	1.09492218790626	1.6587140334315e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
9696	CROCC	0.051248269181233	1.65932568804978e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5213	PFKM	0.774743044481729	1.65972568338499e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
87	ACTN1	-0.163394718604755	1.67327125940431e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
63875	MRPL17	0.034495639140423	1.68038643828635e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
129401	NUP35	-0.607337237688229	1.68068957219372e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6633	SNRPD2	0.0855320774055695	1.69042562652935e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5558	PRIM2	-0.35512787383732	1.70283036439333e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
404672	GTF2H5	-0.157262170316904	1.71165105323592e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
221443	OARD1	0.189661634275857	1.72850927330884e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
51377	UCHL5	-0.427031782004842	1.73688876563228e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
55251	PCMTD2	0.421979607362044	1.7455053905368e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
7270	TTF1	-0.0970302522255761	1.75224271734358e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
375387	NRROS	0.473771660784812	1.76186096095484e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
64780	MICAL1	0.101823916905834	1.78220057429848e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5264	PHYH	0.171941770890381	1.78459587299906e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
114904	C1QTNF6	1.22211053865049	1.78618991422757e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
57659	ZBTB4	0.293110633613008	1.79585297735117e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5687	PSMA6	-0.240035388734509	1.80533103824887e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
64960	MRPS15	-0.168786048484203	1.81356126972055e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
92675	DTD1	0.251861160313062	1.82609009157228e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
51537	MTFP1	-0.208827343035003	1.84720795481913e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
114836	SLAMF6	1.18039041592821	1.85943345035987e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
1345	COX6C	-0.0914555069430396	1.86059793519079e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBJ2-3	0.456726542413886	1.86101879507202e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
275	AMT	0.0795716923906912	1.86970537148766e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5422	POLA1	-0.726889566933906	1.89388550946098e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
63940	GPSM3	0.428032603890213	1.89388550946098e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
57326	PBXIP1	0.307010600486388	1.89388550946098e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
284739	C20orf204	0.00348566147359225	1.89406669391784e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
11068	CYB561D2	0.327197361188717	1.89406669391784e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
51246	SHISA5	0.400204106633087	1.89455662016493e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
54205	CYCS	-0.890596817982641	1.91636128561205e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
168455	CCDC71L	0.722248128674078	1.93041166157321e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
25788	RAD54B	-1.18279760260785	1.93173514620517e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
84532	ACSS1	0.840778296702922	1.94281557688194e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
90864	SPSB3	0.226755318677384	1.94326804843796e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
84276	NICN1	0.176524410013568	1.94332972587147e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
55159	RFWD3	-0.520504532109329	1.95882495304031e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6389	SDHA	0.128514128384865	1.96720101044314e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
286336	FAM78A	0.230984295721419	1.9772039591663e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
80777	CYB5B	0.144752842404325	1.97888927897418e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
134492	NUDCD2	-0.0520806196261559	1.98781871954267e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
222166	MTURN	0.756067666632862	1.99866769396397e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5886	RAD23A	-0.298412661653712	2.00612918318797e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
79714	CCDC51	0.302879887481228	2.01746877482851e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
151827	LRRC34	-1.4160724819073	2.04332642052046e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
201163	FLCN	0.300906860512443	2.04657394950147e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
8407	TAGLN2	0.00915296325618199	2.04657394950147e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
83939	EIF2A	0.323287273544287	2.06046408931744e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
286	ANK1	4.09303300014969	2.08008454781736e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
27101	CACYBP	-0.512782844683039	2.10695965774763e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
284004	HEXD	0.368131024085368	2.15336700100961e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
2941	GSTA4	1.34468263367726	2.15840172014051e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
645432	ARRDC5	0.243876082950959	2.16052468718359e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
57194	ATP10A	0.192772519909955	2.16199182288659e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
166378	SPATA5	-1.15834885524565	2.20850770431422e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
55194	EVA1B	1.80893612033134	2.21072808381943e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
440567	UQCRHL	0.201661929665637	2.21297796024379e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
51134	CEP83	-0.140936810174121	2.21297796024379e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
11035	RIPK3	0.212443527364148	2.22792574421769e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
51069	MRPL2	0.114144006283816	2.22982430557852e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
4628	MYH10	0.257913218440317	2.24045901093621e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
64927	TTC23	0.700444917646665	2.25025627013637e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
85378	TUBGCP6	0.207212404370156	2.25025627013637e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
64718	UNKL	0.762118396560556	2.27378201572601e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
283337	ZNF740	0.0987125621020738	2.28138261521208e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
5092	PCBD1	0.642982171031635	2.29122694287933e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
9054	NFS1	0.280899578645646	2.294386875716e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
107984345	SMIM38	0.416457097684143	2.294386875716e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
694	BTG1	0.687646797361143	2.2968973838255e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
54517	PUS7	-0.64595486918037	2.31507570512288e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
6721	SREBF2	0.235496000068946	2.32148936037363e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
27068	PPA2	0.282121130405208	2.36766436404862e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
4744	NEFH	-0.531659800701241	2.36885817854366e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
4673	NAP1L1	0.376787587507999	2.37537530582906e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
9746	CLSTN3	0.319420804292178	2.37569155457196e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
54498	SMOX	2.69558365180072	2.37688964703864e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
23170	TTLL12	-0.320640275390816	2.37972771194275e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
55654	TMEM127	0.0358129352353426	2.38843573678121e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
80774	LIMD2	0.738852043051217	2.38843573678121e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
79366	HMGN5	0.0729378574604032	2.39216837300699e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
122769	LRR1	-0.56516158929274	2.39478038231734e-06	0	0	0	0	0	0	0	0	0	0	0	FALSE
